tus,t_to_tF,M,Merr
0,0,-0.982529335950712,0
6,0.205837150663203,-0.775120108516491,0
14,0.480286684880808,0.0155073771284919,0.0276262138455884
22,0.754736219098412,0.713998687330056,0
30,1.02918575331602,0.765101692229614,0.0214522376460332
38,1.30363528753362,0.388575652602438,0
46,1.57808482175122,0.0787879700010987,0.0395085179052455
54,1.85253435596883,0.169415972523996,0.0321994028641868
62,2.12698389018643,0.304742937228,0
70,2.40143342440404,0.404260762730659,0.000358790798524827
78,2.67588295862164,0.320371378628535,0
86,2.95033249283925,0.244640099159295,0.0427540020611323
94,3.22478202705685,0.353572806374867,0.0442252225723926
102,3.49923156127445,0.561129390364604,0.0552470374234278
110,3.77368109549206,0.549513680647248,0.0823307739289579
118,4.04813062970966,0.347486519158415,0
126,4.32258016392727,0.255657461868209,0
134,4.59702969814487,0.287050148280745,0
142,4.87147923236248,0.496995763433477,0.0228623442137019
150,5.14592876658008,0.605781720697565,0
158,5.42037830079768,0.568274327213096,0
166,5.69482783501529,0.484916547826671,0.010045275567499
174,5.96927736923289,0.468494811718667,0.0149016326687279
182,6.2437269034505,0.470338614965337,0.0446061634493142
190,6.5181764376681,0.574858354961977,0.0369711304305679
198,6.79262597188571,0.565692462322803,0.00364696811138893
206,7.06707550610331,0.508355437665783,0
214,7.34152504032092,0.468590338353571,0.00545019818432096
222,7.61597457453852,0.502483473220724,0.0168909982270589
230,7.89042410875612,0.579858804850015,0.0294777718271528
238,8.16487364297373,0.614638983743152,0.0128032044574756
246,8.43932317719133,0.591430187481893,0
