tus,t_to_tF,M,Merr
0,0,-0.991000237339571,0.0261825689511857
6,0.210361044084373,-0.206213445829747,0.0314504369048472
10,0.350601740140621,0.667312812463581,0.0077247382299077
14,0.490842436196869,0.923190864499248,0.0149680829270397
18,0.631083132253118,0.299994254884748,0.102414632108832
22,0.771323828309366,-0.322325564983311,0.0183499177422329
26,0.911564524365614,-0.544162245451063,0.0295636883144576
30,1.05180522042186,-0.130617811655336,0.0553974944766821
34,1.19204591647811,0.440799487372733,0.0184291471887313
38,1.33228661253436,0.748740097735296,0.0142073269225768
42,1.47252730859061,0.476886856130802,0.030443468255434
46,1.61276800464686,-0.0729170736691355,0.0113132434410886
50,1.7530087007031,-0.357051752798699,0.035871677712791
54,1.89324939675935,-0.189314778554565,0.0233189468101316
58,2.0334900928156,0.31396745993357,0.017489477743226
62,2.17373078887185,0.644708979657337,0.0247849830641856
66,2.3139714849281,0.500956200420731,0.0248701916953422
70,2.45421218098435,0.0676384506108946,0.0259782336143902
74,2.59445287704059,-0.25126988804505,0.0283935252959538
78,2.73469357309684,-0.152686573888436,0.030512579510497
82,2.87493426915309,0.21791140791065,0.0284954836264469
86,3.01517496520934,0.54352959306008,0.00983389623188467
90,3.15541566126559,0.556205432873204,0.0215954088492488
94,3.29565635732184,0.197115425190898,0.00646030182347976
98,3.43589705337809,-0.0951002602826343,0.00645837961315689
102,3.57613774943433,-0.119959958168587,0.00889219178428054
106,3.71637844549058,0.145842824726724,0.0185034578717161
110,3.85661914154683,0.467488041678948,0.00214439540409013
114,3.99685983760308,0.495326664154042,0.0378891437976095
118,4.13710053365933,0.297384890214586,0.00739836946660859
122,4.27734122971558,-0.00533464489454181,0.025292612165866
126,4.41758192577182,-0.0752861047278393,0.0133274539793716
130,4.55782262182807,0.0899220686497379,0.0167236440153193
134,4.69806331788432,0.385647616997899,0.0171636339623334
138,4.83830401394057,0.519880176737552,0.0129162560573226
142,4.97854470999682,0.378850831956545,0.0276721290974468
146,5.11878540605306,0.129971204086642,0.0217854549216094
