tus,t_to_tF,M,Merr
0,0,-0.994587737145987,0.0183138357398895
6,0.210361044084373,0.386417955654315,0.0101275533171463
10,0.350601740140621,0.956415786401592,0.0189201509571137
14,0.490842436196869,0.201055732296822,0.00463212260499856
18,0.631083132253118,-0.677500111669104,0.0387419196934225
22,0.771323828309366,-0.366181445633429,0.0305306071199556
26,0.911564524365614,0.586773042754542,0.0176914935987213
30,1.05180522042186,0.722089890093896,0.00930708053367952
34,1.19204591647811,-0.0730148850043083,0.0173553667617812
38,1.33228661253436,-0.581008456683225,0.0205345982980486
42,1.47252730859061,0.00273216102310711,0
46,1.61276800464686,0.711400512212062,0.0128167745292899
50,1.7530087007031,0.543331923288039,0.00429496637051485
54,1.89324939675935,-0.252308037321373,0.0188776118680408
58,2.0334900928156,-0.469489818400808,0.0148017091373699
62,2.17373078887185,0.14973414858761,0.0117510272444465
66,2.3139714849281,0.687566398851098,0.00799855687443778
70,2.45421218098435,0.339797284643585,0.0225734563291287
74,2.59445287704059,-0.298288119602588,0.0157291341837861
78,2.73469357309684,-0.270444895789052,0.00867821623809664
82,2.87493426915309,0.311372196822868,0.0173183024881074
86,3.01517496520934,0.639385931081622,0.0116810474843623
90,3.15541566126559,0.179773692447988,0.0083250557520748
94,3.29565635732184,-0.274224587177192,0.0105225537644991
98,3.43589705337809,-0.150850434795901,0.00770401848107158
102,3.57613774943433,0.437921286338433,0.013167075031142
106,3.71637844549058,0.551246666562346,0.0155888408658957
110,3.85661914154683,0.0599405018539531,0.0118488359987961
114,3.99685983760308,-0.28743148665216,0.0197693633097802
118,4.13710053365933,-0.0190690193698183,0.0176874933466258
122,4.27734122971558,0.472049189919257,0.0209006332166079
126,4.41758192577182,0.431077954484635,0.0111217201230619
130,4.55782262182807,-0.00290260888172377,0.0215658440234185
134,4.69806331788432,-0.249298269056629,0.0107449405921337
138,4.83830401394057,0.166542225776417,0.0350252076922345
142,4.97854470999682,0.491116463957552,0.0134443056792513
146,5.11878540605306,0.368289060865181,0.0100206308500758
