tus,t_to_tF,M,Merr
0,0,-1.01558216470501,0.00894054859318145
6,0.222047768755727,-0.454414050003316,0.0148863831380744
14,0.518111460430029,0.779098671899057,0.00666390108261984
22,0.814175152104331,0.609190816263975,0.0119861962883001
30,1.11023884377863,-0.210292150120428,0.0235558778478335
38,1.40630253545294,0.0429552365643336,0.0281925859470648
46,1.70236622712724,0.558503695219,0.0114342300566273
54,1.99842991880154,0.362805968328955,0.0322741654322387
62,2.29449361047584,-0.0608117596726107,0.00982422101165926
70,2.59055730215014,0.254519165776022,0.0290017700209777
78,2.88662099382445,0.584628464650003,0.0257378004126238
86,3.18268468549875,0.22485899475421,0
94,3.47874837717305,0.0048790539292254,0.00172373432490691
102,3.77481206884735,0.326440963066142,0.0106299023155388
110,4.07087576052165,0.582674665908227,0.011833197039449
118,4.36693945219596,0.305004026136782,0.00928656075213843
126,4.66300314387026,0.121983572047761,0.00879994605433794
134,4.95906683554456,0.413000416680908,0.00857484321187978
142,5.25513052721886,0.517344592360055,0.039379408506733
150,5.55119421889316,0.312323243820608,0.00594054555834523
158,5.84725791056747,0.201269344345366,0.010540594848612
166,6.14332160224177,0.424209865290867,0.0145364229836931
174,6.43938529391607,0.50285541345976,0.0184680837465225
182,6.73544898559037,0.351267340997785,0.0136590581747575
190,7.03151267726467,0.303357275650932,0.00221125294818841
198,7.32757636893898,0.433314127152091,0.0180621801211592
206,7.62364006061328,0.456675435161255,0.0103762202859244
214,7.91970375228758,0.316980114688253,0.0108904459813107
222,8.21576744396188,0.323084306098711,0.021704829666586
230,8.51183113563619,0.452084881636033,0.0277388723425405
238,8.80789482731049,0.466071897559953,0.0127071403176285
246,9.10395851898479,0.326980616223814,0.0261716761854515
