tus,t_to_tF,M,Merr
0,0,-1.01338552635761,0.0111291463804954
10,0.345575191894877,-0.825024496009877,0.00614657107003096
22,0.76026542216873,-0.289912318877539,0.0361223537827461
34,1.17495565244258,0.12700073300001,0.0297464386229132
46,1.58964588271644,0.30812687758786,0.0247845363306472
58,2.00433611299029,0.330901213192127,0.013954728629826
70,2.41902634326414,0.38345655105834,0.0110609413211786
82,2.83371657353799,0.40306253422432,0.0111768128725415
94,3.24840680381185,0.397206560706031,0.0122175328571394
106,3.6630970340857,0.243745453111417,0.0182553934507847
118,4.07778726435955,0.0587864574236252,0.0183856626533738
130,4.4924774946334,-0.0871264159322854,0.0160574043567921
142,4.90716772490726,-0.175913609940502,0.00768492558829033
154,5.32185795518111,-0.203904579636368,0.0127872507128965
166,5.73654818545496,-0.205046749437693,0.0230961052808569
178,6.15123841572881,-0.129462441959049,0.0117023392756401
190,6.56592864600267,-0.122173718681869,0.00896470067937885
202,6.98061887627652,-0.0100863334951027,0.0119953109257631
214,7.39530910655037,0.0736397918039104,0.0427298427039092
226,7.80999933682422,0.134215583252482,0.0132546646043776
238,8.22468956709808,0.102874311389909,0.0246531001031086
250,8.63937979737193,0.101922144389019,0.0248964178421782
262,9.05407002764578,0.0925244980189206,0.0209102225845372
274,9.46876025791964,0.00745404246320124,0.0205308074411069
286,9.88345048819349,-0.0260028552523571,0.00850056977621998
298,10.2981407184673,-0.0302882999719036,0.0138949942297229
310,10.7128309487412,-0.0655109083007585,0.0223476950574084
322,11.127521179015,-0.0364501324029773,0.0118445317807952
334,11.5422114092889,-0.035113618333536,0.00812302833183037
346,11.9569016395627,-0.0212757416920291,0.0255672104655786
358,12.3715918698366,-0.0221550358246694,0.0163704969788628
370,12.7862821001105,0.00935727202684166,0.017813839847385
382,13.2009723303843,0.0459350414142002,0.0136025396870341
394,13.6156625606582,0.0206799706574489,0.00265202893526785
