tus,t_to_tF,M,Merr
0,0,-1.01509261866269,0.0127793958698209
6,0.205837150663203,-0.782457836678752,0.0133628168888979
14,0.480286684880808,-0.0588788104758028,0.0187694930816413
22,0.754736219098412,0.559372690178874,0.00589738146024525
30,1.02918575331602,0.675552149313802,0.00410668015023182
38,1.30363528753362,0.424993351807992,0.0127923169552164
46,1.57808482175122,0.043576844028194,0.0283318953342043
54,1.85253435596883,-0.0402557373285431,0.0104531668811004
62,2.12698389018643,0.0642748625586753,0.0193125388520655
70,2.40143342440404,0.131992294560316,0.0168782077994165
78,2.67588295862164,0.0479916015421532,0.00245024930766147
86,2.95033249283925,-0.123629035044846,0.0205281766893309
94,3.22478202705685,-0.156719173426409,0.019351919205914
102,3.49923156127445,-0.0283462879021905,0.0131262863435033
110,3.77368109549206,0.0739601154547755,0.00748510140180914
118,4.04813062970966,0.125634881656445,0.00433441285110509
126,4.32258016392727,0.11168965265986,0.0334448773370155
134,4.59702969814487,-0.026174080501264,0.0228658050203597
142,4.87147923236248,-0.0479398943836182,0.0415418084414108
150,5.14592876658008,0.0354773612082434,0.0257465266505436
158,5.42037830079768,0.0963298736410159,0.0104828094759403
166,5.69482783501529,0.0595828719285883,0.0212001444117158
174,5.96927736923289,0.0292103223437161,0.023264789285191
182,6.2437269034505,-0.00357526606368684,0.0352693292332628
190,6.5181764376681,-0.0192417459746317,0.0209825895813713
198,6.79262597188571,-0.00527624016677416,0.0108450727719613
206,7.06707550610331,0.02346066738072,0.027544590844111
214,7.34152504032092,0.0270418880470013,0.0316056040842956
222,7.61597457453852,0.0117944185189708,0.0227989235294298
230,7.89042410875612,-0.00471625386244008,0.00883314163041635
238,8.16487364297373,-0.00628604541118305,0.021341827731373
246,8.43932317719133,0.0132723655296566,0.00423972346577507
