tus,t_to_tF,M,Merr
0,0,-0.997024333660527,0.020482250528691
6,0.207345115136926,0.0182921912109472,0.0109631661865782
10,0.345575191894877,0.86707482054017,0.00660043484424238
14,0.483805268652828,0.804745604163623,0.00910923342170671
18,0.622035345410779,-0.036044159599363,0.0107912386449086
22,0.76026542216873,-0.603047037748444,0.00259996591168716
26,0.898495498926681,-0.445938619975534,0.0119259633853531
30,1.03672557568463,0.222316192018102,0.0122901297209913
34,1.17495565244258,0.674449427144342,0.0298726808075305
38,1.31318572920053,0.402287661118503,0.0156795726542948
42,1.45141580595848,-0.216428517733406,0.0097010972334548
46,1.58964588271644,-0.550131749108339,0.0248445922709435
50,1.72787595947439,-0.176360176513881,0.0286094392972547
54,1.86610603623234,0.339968899095652,0.0126166973682844
58,2.00433611299029,0.524260959489441,0.0268685389668698
62,2.14256618974824,0.196549507316789,0.0139671850829918
66,2.28079626650619,-0.30137293820955,0.0463047476412994
70,2.41902634326414,-0.45171488906099,0.00524564986087935
74,2.55725642002209,-0.066485449191526,0.0191978335107109
78,2.69548649678004,0.366865799858521,0.0152114364014292
82,2.83371657353799,0.390418089614573,0.0281818966894451
86,2.97194665029594,0.0637588573367305,0.0065867898050509
90,3.11017672705389,-0.314388294069955,0.0179429396401783
94,3.24840680381185,-0.300642497126444,0.0239681759692747
98,3.3866368805698,0.0627351111323552,0.0122959245285106
102,3.52486695732775,0.31553359598587,0.00946205162087837
106,3.6630970340857,0.307387702364529,0.00926198637114894
110,3.80132711084365,-0.040304049675536,0.0254923981030548
114,3.9395571876016,-0.299016820686992,0.0200538152336147
118,4.07778726435955,-0.19254936452876,0.010760137676767
122,4.2160173411175,0.0902211803783233,0.00782106398460262
126,4.35424741787545,0.304044204127219,0.0157287801466076
130,4.4924774946334,0.208314192030865,0.0179056945028292
134,4.63070757139135,-0.112701770528876,0.0177352049913567
138,4.76893764814931,-0.265442138432205,0.0256652751596197
142,4.90716772490726,-0.0841061582303027,0.0244647713373875
146,5.04539780166521,0.183584304643977,0.0171262582697491
