tus,t_to_tF,M,Merr
0,0,-0.988389278607055,0.00376599298305495
6,0.21413095526868,-0.531328132761052,0.00349128913347571
14,0.499638895626921,0.660780482698325,0.0162363983136571
22,0.785146835985161,0.67261127098213,0.00711050458067871
30,1.0706547763434,-0.172236758437381,0.0118010812256173
38,1.35616271670164,-0.306647172745001,0.00631423375610749
46,1.64167065705988,0.249136323788887,0.00915651673869996
54,1.92717859741812,0.316778484162269,0.0178564585532102
62,2.21268653777636,-0.230999374676723,0.0193754646129574
70,2.4981944781346,-0.25421315628005,0.00143479603681229
78,2.78370241849284,0.192256292604925,0.0286629238846411
86,3.06921035885108,0.23817506422569,0.01427166379655
94,3.35471829920932,-0.141986526235762,0.00756135259478058
102,3.64022623956756,-0.158217771590119,0.0143630203469401
110,3.92573417992581,0.122733540563957,0.00918747958456973
118,4.21124212028405,0.178083624422726,0.0167241787494348
126,4.49675006064229,-0.0546374666331587,0.0106611741600093
134,4.78225800100053,-0.0864803996369316,0.0270860679747837
142,5.06776594135877,0.0480914705951698,0.0148168066623133
150,5.35327388171701,0.109557381683517,0.026608474991924
158,5.63878182207525,-0.0090712988365501,0.0119923544630596
166,5.92428976243349,-0.0784674567543436,0.0132933697303861
174,6.20979770279173,0.0248571725078483,0.033788750517697
182,6.49530564314997,0.100890009512516,0.0107735991874025
190,6.78081358350821,0.0133860440522891,0.0100512697992816
198,7.06632152386645,-0.0662817166136166,0.0151833591341632
206,7.35182946422469,-0.0170349310878465,0.0157718716837623
214,7.63733740458293,0.0718868221753083,0.0355451301148159
222,7.92284534494117,0.00997552878449454,0.0202848003908889
230,8.20835328529941,-0.0425197797106424,0.0186600237732161
238,8.49386122565765,0.0023005580949347,0.0132032935764489
246,8.77936916601589,0.014472236818254,0.0190212606735517
