tus,t_to_tF,M,Merr
0,0,-0.989013536142245,0.0299226933203002
6,0.225063697703173,-0.583898323782064,0.000806644103277632
14,0.52514862797407,0.511801236438147,0.000211721359027195
22,0.825233558244967,0.910069865964636,0.001971313447439
30,1.12531848851586,0.44880110275616,0.0117715280278017
38,1.42540341878676,-0.0747188583607283,0.0544780110944523
46,1.72548834905766,-0.216879178404439,0.0246270742300976
54,2.02557327932856,0.0935009405407067,0.0126829713233248
62,2.32565820959945,0.492563528711862,0
70,2.62574313987035,0.673839079020379,0.0179759587662227
78,2.92582807014125,0.401424308610952,0.0151136437279716
86,3.22591300041214,-0.115349334193969,0.0321489879766632
94,3.52599793068304,-0.222756680410014,0.0136527582800396
102,3.82608286095394,0.290453105219525,0.010290725159342
110,4.12616779122483,0.659492739469708,0.00666190775757663
118,4.42625272149573,0.571256281310076,0.026703531485933
126,4.72633765176663,0.193498499201344,0.00221173396824038
134,5.02642258203753,0.0329195097499296,0.0334070208623153
142,5.32650751230842,0.195134221127363,0.0028364697704229
150,5.62659244257932,0.426088328243188,0.0328321012317344
158,5.92667737285022,0.569813628622678,0.00314464922907515
166,6.22676230312111,0.468908035740691,0.0213119404780961
174,6.52684723339201,0.235997199799265,0.00796701258852421
182,6.82693216366291,0.158114009170256,0.0110977887678293
190,7.1270170939338,0.325548167043006,0.037107897684622
198,7.4271020242047,0.573173837142117,0.0232771115921629
206,7.7271869544756,0.4999576830645,0.0110468401740172
214,8.0272718847465,0.378299953815023,0.00469320538228472
222,8.32735681501739,0.259462028810492,0.00639434369656985
230,8.62744174528829,0.309888864078588,0.0119451610457973
238,8.92752667555919,0.418904087904815,0.00952684976285566
246,9.22761160583008,0.539066873578711,0.0109099467295083
