tus,t_to_tF,M,Merr
0,0,-0.965271667373325,0.00500364602730676
10,0.375106162838621,-0.87401702456841,0.00735065722239318
22,0.825233558244967,-0.462004009768176,0.0291733986822859
34,1.27536095365131,-0.000649420066045479,0.0285314257748723
46,1.72548834905766,0.431321606399116,0.0385929397717645
58,2.175615744464,0.765048610224886,0.019031628465654
70,2.62574313987035,0.885404853758526,0.0225483081688727
82,3.07587053527669,0.737577035989145,0.0109401471853966
94,3.52599793068304,0.520429502361584,0.0327021617920903
106,3.97612532608939,0.0723493901754583,0.017339654524475
118,4.42625272149573,-0.259148037219533,0.00738898820099015
130,4.87638011690208,-0.471654494228089,0.0147322293778258
142,5.32650751230842,-0.512488610313835,0.014302310869991
154,5.77663490771477,-0.32079474239572,0.00208232700908998
166,6.22676230312111,-0.0465855545646003,0.0288117761875624
178,6.67688969852746,0.264486811567175,0.00764449200692681
190,7.1270170939338,0.516916074392674,0.0104771498564441
202,7.57714448934015,0.68064943173962,0.0189339812240468
214,8.0272718847465,0.671443076118928,0.0222777050242938
226,8.47739928015284,0.508063980266943,0.00753512265219452
238,8.92752667555919,0.271265520598975,0.0229446074320472
250,9.37765407096553,0.0364392814919106,0.000687303067203503
262,9.82778146637188,-0.147782770877575,0.0267480377042773
274,10.2779088617782,-0.196828465456458,0.0167627740918452
286,10.7280362571846,-0.112151466429464,0.00651132584434173
298,11.1781636525909,-0.0333377986380449,0.0781763734122057
310,11.6282910479973,0.198180653791841,0.00297692274717658
322,12.0784184434036,0.398487156722425,0.00550195860955663
334,12.52854583881,0.535339838487104,0.0252304216004055
346,12.9786732342163,0.569433615151633,0.0417123353350736
358,13.4288006296226,0.520252860326154,0.018326930367395
370,13.878928025029,0.35422569818411,0.0190912195310363
382,14.3290554204353,0.228912375932521,0.01131628939302
394,14.7791828158417,0.10103241429528,0.0209537387589276
