tus,t_to_tF,M,Merr
0,0,-1.02238857808238,0.00530457584790096
18,0.59828490494964,-0.886521033199616,0.0142214669071059
38,1.26304591044924,-0.616508208308924,0.0174110176557376
58,1.92780691594884,-0.455911575545937,0.0184744044297496
78,2.59256792144844,-0.463326818667535,0.0229761148813169
98,3.25732892694804,-0.371353905949588,0.00431012261556307
118,3.92208993244764,-0.226985899661997,0.0105371132463328
138,4.58685093794724,0.00562943973148199,0.0127679350794481
158,5.25161194344684,0.139950826066186,0.0121774224619524
178,5.91637294894644,0.134895718019419,0.0214038079310775
198,6.58113395444604,0.16315861586267,0.031141928408828
218,7.24589495994564,0.276601951743612,0.0135504892506608
238,7.91065596544524,0.376765592960821,0.00920066500341723
258,8.57541697094484,0.472824481298857,0.0119836971070423
278,9.24017797644444,0.4823524891651,0.0255863380776709
298,9.90493898194404,0.483165527704724,0.0157068449029766
318,10.5696999874436,0.539008988685364,0.0242883413125846
338,11.2344609929432,0.582404763738598,0.0285016688663447
358,11.8992219984428,0.635404016935692,0.0220714103595202
378,12.5639830039424,0.635024017291727,0.00935984807059277
398,13.228744009442,0.648269649567985,0.00498231362064105
418,13.8935050149416,0.691218552040199,0.00648228864962096
438,14.5582660204412,0.726498846167215,0.00939663468503766
458,15.2230270259408,0.691755998506134,0.00345805972835516
478,15.8877880314404,0.769034348575772,0.0153898489933446
498,16.55254903694,0.767273281358417,0.00292720695210397
518,17.2173100424396,0.780724025248537,0.00998131341585889
538,17.8820710479392,0.805785737341542,0.0193858607841791
558,18.5468320534388,0.80827639216444,0.0107965365213378
578,19.2115930589384,0.823578811129437,0.0228321954055081
598,19.876354064438,0.840365156845206,0.0189684637912441
