tus,t_to_tF,M,Merr
0,0,-0.995967169109512,0.00876886040468866
6,0.207722106255357,0.290420823270571,0.0153732599748004
10,0.346203510425595,0.955200634760801,0.0134210823642837
14,0.484684914595833,0.197971694842614,0.0167159219114961
18,0.623166318766071,-0.719072623118874,0.0156981805560083
22,0.761647722936309,-0.535294062957501,0.0161798541730433
26,0.900129127106547,0.448065812859582,0.0196434330573471
30,1.03861053127679,0.832660070618147,0.00171853844593706
34,1.17709193544702,0.00964236360152872,0.0231623980182898
38,1.31557333961726,-0.617578950236909,0.0080888951350572
42,1.4540547437875,-0.309822911190505,0.00845665453494345
46,1.59253614795774,0.555297111332876,0.00775755551925966
50,1.73101755212798,0.694397157573485,0.00941043428694635
54,1.86949895629821,-0.0437015698438391,0.00850324409235217
58,2.00798036046845,-0.56731787187314,0.000993788721581965
62,2.14646176463869,-0.151494823699821,0.0270788182591293
66,2.28494316880893,0.591415901660067,0.0242039905174486
70,2.42342457297917,0.592576481564267,0.0207244528292287
74,2.5619059771494,-0.0528839275244127,0.0301478493983058
78,2.70038738131964,-0.453893339902569,0.0351440217208926
82,2.83886878548988,-0.0549406935243625,0.0224608432422167
86,2.97735018966012,0.546624023209277,0.00198202625828674
90,3.11583159383036,0.498382916633085,0.0149356070856298
94,3.25431299800059,-0.139944753503339,0.00818004080564128
98,3.39279440217083,-0.387068047102303,0.0183232297455496
102,3.53127580634107,0.0569240799778227,0.00823815045194067
106,3.66975721051131,0.531035756341707,0.00972775663385419
110,3.80823861468155,0.372240068694934,0.0232832274189063
114,3.94672001885179,-0.130901953778816,0.0327292800624164
118,4.08520142302202,-0.270829693995915,0.0165576427580348
