tus,t_to_tF,M,Merr
0,0,-1.01436531156155,0.0144989446677514
6,0.200182283886742,-0.91265923099996,0.0310650298425719
14,0.46709199573573,-0.411380353526517,0.0153469380929073
22,0.734001707584719,0.141892013240247,0.0149469209411398
30,1.00091141943371,0.558665437679414,0.0191066728799609
38,1.2678211312827,0.60766485791984,0.040378659054694
46,1.53473084313169,0.364827224559369,0.0191408942946885
54,1.80164055498067,0.0537614377380513,0.0237111083081366
62,2.06855026682966,-0.0770935178925772,0.010301720517828
70,2.33545997867865,0.0228496767816876,0.00775560169036536
78,2.60236969052764,0.24377612108555,0.0105101562579432
86,2.86927940237663,0.528400802099229,0.0125622859998305
94,3.13618911422562,0.672624678341881,0.0226949869171017
102,3.40309882607461,0.567068954431979,0.0245911900618583
110,3.6700085379236,0.435724378082591,0.00583581994787917
118,3.93691824977258,0.288884520415484,0.00784837841810922
126,4.20382796162157,0.217321781229535,0.0329044688796361
134,4.47073767347056,0.345397925447645,0.0056378883766751
142,4.73764738531955,0.486570163378535,0.00614588661289969
150,5.00455709716854,0.597268236220476,0.020701795067681
158,5.27146680901753,0.671192918737217,0.0222128174386517
166,5.53837652086652,0.584656114285761,0.014480978240732
174,5.80528623271551,0.490620911353421,0.0396780939081754
182,6.0721959445645,0.418980281484169,0.0201082271067145
190,6.33910565641348,0.416251710772551,0.0192592645519121
198,6.60601536826247,0.482630788299821,0.0335271001865043
206,6.87292508011146,0.600470321033183,0.0183603382303846
214,7.13983479196045,0.57857826993859,0.0161582092610398
222,7.40674450380944,0.6149447357644,0.014290718930742
230,7.67365421565843,0.586471530622416,0.00627430376934888
238,7.94056392750742,0.491873251609117,0.0265414887086234
246,8.20747363935641,0.516527802516086,0.0158506527292346
