tus,t_to_tF,M,Merr
0,0,-1.0095805526533,0.0151245839220983
6,0.19942830164988,-0.826273071712057,0.0146212705456018
14,0.46533270384972,-0.151673275980779,0.0173279567805934
22,0.73123710604956,0.509333588869486,0.0154252148603642
30,0.9971415082494,0.724733364785947,0.00774001259099698
38,1.26304591044924,0.403910071915063,0.0226988949502654
46,1.52895031264908,-0.0474510615158519,0.0151406787052743
54,1.79485471484892,-0.185401894549708,0.0196630303816447
62,2.06075911704876,0.0136748864467682,0.022898048888897
70,2.3266635192486,0.390962565781765,0.0208539566702469
78,2.59256792144844,0.64230490179721,0.0108217177619942
86,2.85847232364828,0.590754389632877,0.0240877114116046
94,3.12437672584812,0.292098622683016,0.011225327448221
102,3.39028112804796,0.116766731640369,0.0116649777120416
110,3.6561855302478,0.115605737295047,0.00555862410619389
118,3.92208993244764,0.337018592616425,0.0263460337448222
126,4.18799433464748,0.579035502569095,0.0136550151286526
134,4.45389873684732,0.639068162297391,0.0070986167001014
142,4.71980313904716,0.507077790518327,0.0146679625015668
150,4.985707541247,0.342431947778767,0.0103612711061601
158,5.25161194344684,0.242719713511122,0.0248433855504734
166,5.51751634564668,0.357814787930347,0.00594537946661409
174,5.78342074784652,0.502600156024553,0.015213283687743
182,6.04932515004636,0.602754170913054,0.0140415128514812
190,6.3152295522462,0.606480714254971,0.0233032780382105
198,6.58113395444604,0.487969862712785,0.0122602129613412
206,6.84703835664588,0.368149378961684,0.0256079123229813
214,7.11294275884572,0.386932297077295,0.00571616809975997
222,7.37884716104556,0.454541896464923,0.0148820812821577
230,7.6447515632454,0.538946695853581,0.0165519375151173
238,7.91065596544524,0.608578647637336,0.0269726972443928
246,8.17656036764508,0.544656930077393,0.00734344272658495
