tus,t_to_tF,M,Merr
0,0,-1.01915635381552,0.0204203268669099
6,0.200559275005172,-0.142230975523432,0.0415816785243507
10,0.334265458341954,0.681820473491713,0.0140778873996148
14,0.467971641678736,0.912460875222901,0.00804823915565829
18,0.601677825015517,0.366272704447436,0.0192110075591846
22,0.735384008352299,-0.386487708333991,0.0387428143804661
26,0.86909019168908,-0.708385712588033,0.00518033137273412
30,1.00279637502586,-0.343256060996151,0.0221791072375443
34,1.13650255836264,0.360746384123896,0.0267594217497098
38,1.27020874169943,0.775585540227441,0.00107737149368607
42,1.40391492503621,0.560888057055066,0.0163013499011666
46,1.53762110837299,0.0218169976879195,0.0220582306570631
50,1.67132729170977,-0.461625802125885,0.0256005638415191
54,1.80503347504655,-0.399477759752588,0.0197221003166094
58,1.93873965838333,0.114074954981111,0.0179033609258015
62,2.07244584172012,0.598850728211459,0.0267146288039005
66,2.2061520250569,0.605049268848813,0.0605283708014067
70,2.33985820839368,0.293525288248505,0.0103323792509605
74,2.47356439173046,-0.238906538653233,0.016079517407378
78,2.60727057506724,-0.372882803651919,0.02072289633635
82,2.74097675840402,-0.0673678283472921,0.0212986460386221
86,2.8746829417408,0.383777797510249,0.0205236731143121
90,3.00838912507759,0.641198542787696,0.0203077364208082
94,3.14209530841437,0.467228160126113,0.00818582841202509
98,3.27580149175115,0.0294120219853166,0.0147626375041731
102,3.40950767508793,-0.258436669868006,0.0112913428697492
106,3.54321385842471,-0.175798608315505,0.0365441234684157
110,3.67692004176149,0.188445438106453,0.023507350111819
114,3.81062622509828,0.52354704341757,0.022719985895267
118,3.94433240843506,0.502100996747857,0.00690104581961784
