tus,t_to_tF,M,Merr
0,0,-0.963472756456307,0
6,0.205460159544772,-0.835285848816489,0.0027511309095522
14,0.479407038937802,-0.381124632279948,0.0217390438453419
22,0.753353918330832,0.248830678414096,0.0147396010353471
30,1.02730079772386,0.707558343957581,0.0164216627218901
38,1.30124767711689,0.853690139879183,0.0269407178025123
46,1.57519455650992,0.632418678821213,0.00852394706518511
54,1.84914143590295,0.342325385280971,0.00504335486696111
62,2.12308831529598,-0.0888743813622568,0.0231788657952759
70,2.39703519468901,-0.304671188025321,0.012171150000772
78,2.67098207408204,-0.44439270085353,0.0219174595742772
86,2.94492895347507,-0.365022083636528,0.00977933393648958
94,3.2188758328681,-0.171039170498439,0.0174496341621911
102,3.49282271226113,-0.0161663473058459,0.00417182577242865
110,3.76676959165416,0.0957817776362879,0.0438626668081566
118,4.04071647104719,0.246993995760162,0.019411991088688
126,4.31466335044022,0.279595979014563,0.0200537867570602
134,4.58861022983325,0.140920227062436,0.0713542304675559
142,4.86255710922628,0.117924840306234,0.0189421535881752
150,5.13650398861931,-0.0239203505392675,0.00279036826672223
158,5.41045086801234,-0.0562876361459265,0.0199895245703174
166,5.68439774740537,-0.151262745975666,0.0106790131133562
174,5.9583446267984,-0.0536052834392526,0.0145742839126524
182,6.23229150619143,-0.0534286380113848,0.000393636500642638
190,6.50623838558446,0.0342890854116391,0.0471080625525253
198,6.78018526497749,0.0402734818422938,0.0193191038480312
206,7.05413214437052,0.132009153433588,0.00985588195509655
214,7.32807902376355,0.0715039040428124,0.0325840797623663
222,7.60202590315658,0.0854488245504825,0.020497151688029
