tus,t_to_tF,M,Merr
0,0,-1.02382754137636,0.0198735682123164
6,0.21413095526868,-0.648988658428035,0.0102572840281407
14,0.499638895626921,0.47214466578583,0.0115649863411306
22,0.785146835985161,0.926282579273729,0.0134205777050427
30,1.0706547763434,0.368249871656867,0.00722330846195306
38,1.35616271670164,-0.396893399457974,0.020960000455718
46,1.64167065705988,-0.476501141884353,0.0336491606727426
54,1.92717859741812,-0.0349623912264708,0.0203212346496366
62,2.21268653777636,0.382815016096518,0.0221867622954892
70,2.4981944781346,0.25504378252447,0.0192150417254118
78,2.78370241849284,-0.118872929780938,0.0238128427986964
86,3.06921035885108,-0.232982244675674,0.00919174159764296
94,3.35471829920932,-0.0630043670021725,0.0151104050711487
102,3.64022623956756,0.118359982318304,0.0460642823630298
110,3.92573417992581,0.152332068198439,0.0131042105150231
118,4.21124212028405,-0.0353173747861264,0.0111700934311409
126,4.49675006064229,-0.0969682964895012,0.0157909364689537
134,4.78225800100053,-0.0481904408589476,0.0215376533725079
142,5.06776594135877,0.0287541194264185,0.0295479088718534
150,5.35327388171701,0.0360566953124416,0.0327667043590602
158,5.63878182207525,0.0360416954394215,0.0232447644696552
166,5.92428976243349,-0.0846059577525392,0.0111523197572847
174,6.20979770279173,-0.0372094749178414,0.0148221234694368
182,6.49530564314997,0.00843707478719924,0.0159369996396317
190,6.78081358350821,-0.00365835556432519,0.029315143193235
198,7.06632152386645,0.0218753819830964,0.00925537059111734
206,7.35182946422469,-0.0200649169437117,0.00931242601846051
214,7.63733740458293,-0.0159522173421266,0.00633358540284912
222,7.92284534494117,-0.0103811739016585,0.0190854196890859
230,8.20835328529941,-0.0117926976633682,0.00811956632623541
238,8.49386122565765,-0.0311279918537787,0.00679825915886758
246,8.77936916601589,-0.0321833531951397,0.0144416443077
