tus,t_to_tF,M,Merr
0,0,-0.985995972854725,0.0216310712662685
6,0.206214141781634,0.290304423284394,0
10,0.343690236302723,0.964872320080529,0.0154193141533482
14,0.481166330823813,0.243129806479034,0
18,0.618642425344902,-0.718542532461934,0
22,0.756118519865991,-0.588948544711897,0
26,0.893594614387081,0.369301934398654,0
30,1.03107070890817,0.788481178775361,0
34,1.16854680342926,0.114108211128055,0.0344142497719179
38,1.30602289795035,-0.634218814999703,0
42,1.44349899247144,-0.438365986952764,0.0232613003096269
46,1.58097508699253,0.355789081125718,0
50,1.71845118151362,0.643015098926526,0
54,1.85592727603471,0.0738495575862331,0.0343802077224892
58,1.9934033705558,-0.495007926133993,0
62,2.13087946507688,-0.361624337147642,0
66,2.26835555959797,0.322599010262324,0
70,2.40583165411906,0.500323595639256,0.0164697327621155
74,2.54330774864015,0.018256728716655,0
78,2.68078384316124,-0.458901033088786,0
82,2.81825993768233,-0.216741199664569,0.0173348082863019
86,2.95573603220342,0.308155851556379,0
90,3.09321212672451,0.448400370066184,0.00201077718005532
94,3.2306882212456,0.0112369885483896,0
98,3.36816431576669,-0.361727569837558,0.0316327883216587
102,3.50564041028778,-0.222527055901015,0.0213149014473071
106,3.64311650480887,0.262123004085318,0.0487978624374242
110,3.78059259932996,0.379821324252312,0
114,3.91806869385105,0.00102083708641086,0
118,4.05554478837214,-0.203908384801512,0.0506209411746425
