tus,t_to_tF,M,Merr
0,0,-1.0374870018877,0.0292736369529979
10,0.341176962179851,-0.828552431951559,0.0342411727488907
22,0.750589316795673,-0.257060807252293,0.0184365880907062
34,1.1600016714115,0.382806711286574,0.01261546741112
46,1.56941402602732,0.706820016876552,0.00180323256546561
58,1.97882638064314,0.730945112484409,0.0430316743207229
70,2.38823873525896,0.503875750342419,0.020777069469766
82,2.79765108987478,0.145401890871911,0.028519639455407
94,3.2070634444906,-0.189607818503203,0.0136555771835238
106,3.61647579910643,-0.408424523571663,0.00477803453927081
118,4.02588815372225,-0.381198477383958,0.00250109624674077
130,4.43530050833807,-0.294042634610524,0.00150938697879652
142,4.84471286295389,-0.0032780478553449,0.00518595932825255
154,5.25412521756971,0.0943114343758755,0.0194316168903382
166,5.66353757218554,0.277897669322208,0.0554985808350844
178,6.07294992680136,0.346315689509632,0.015907495043954
190,6.48236228141718,0.207862466365856,0.0298355895083807
202,6.891774636033,0.0611308905558807,0.0151816949331542
214,7.30118699064882,-0.0506280153206579,0.0251147571627248
226,7.71059934526464,-0.150765750881485,0.0466273856848381
238,8.12001169988046,-0.165550036974712,0.002835777085478
250,8.52942405449629,-0.131256224739755,0.00120294990428015
262,8.93883640911211,-0.056184673020112,0.0192672483512133
274,9.34824876372793,0.0618558212873779,0.0463895168388859
286,9.75766111834375,0.0890664017365113,0.0345264410173695
298,10.1670734729596,0.134355120227984,0.04083496947727
