tus,t_to_tF,M,Merr
0,0,-1.02487170035351,0.0274251989730842
98,3.33737670776151,-0.882730375110451,0.0060450799890554
198,6.74286314425285,-0.575246396205024,0.0238379894846444
298,10.1483495807442,-0.259377257338629,0.00398700558726153
398,13.5538360172355,0.0658162853087542,0.0509096761133519
498,16.9593224537269,0.316674330987641,0.0257385893450097
598,20.3648088902182,0.327935639817248,0.0130887446116849
698,23.7702953267095,0.297615987760463,0.0473912798807071
798,27.1757817632009,0.129526259398973,0.014980249004598
898,30.5812681996922,0.0734851622389876,0.0114748186474059
998,33.9867546361835,-0.0803938149361001,0.025113719584491
1098,37.3922410726749,-0.107200847967646,0.00426589291740815
1198,40.7977275091662,-0.105535068643597,0.0288776787221184
1298,44.2032139456575,-0.103124691787195,0.00292297721331718
1398,47.6087003821489,-0.0552942880241614,0.025543938549415
1498,51.0141868186402,0.0110891101773053,0.0137225066643116
1598,54.4196732551315,0.0554554991104889,0.0206961523557587
1698,57.8251596916229,0.0845184017316699,0.023604653991487
1798,61.2306461281142,0.0898343318663508,0.0205156869518652
1898,64.6361325646055,0.0520897886015584,0.0162151699275739
1998,68.0416190010969,0.0856628470871013,0.0184784169314865
2098,71.4471054375882,-0.0666931090305213,0.000691701751048407
