tus,t_to_tF,M,Merr
0,0,-1.03099350814537,0.0120861326784475
6,0.215638919742403,-0.199878189352743,0.0289592704338244
10,0.359398199570672,0.696110328262416,0.0391152042201938
14,0.503157479398941,0.963472219852065,0.00857544334631399
18,0.64691675922721,0.482124568197782,0.00264861024497956
22,0.790676039055479,-0.276405272291428,0.00175063456940891
26,0.934435318883748,-0.746363143938283,0.0225174409038659
30,1.07819459871202,-0.501084619020702,0.00244530862674347
34,1.22195387854029,0.13878506969184,0.00361125771474068
38,1.36571315836855,0.636526406738149,0.0142305593827065
42,1.50947243819682,0.579724065216757,0.0087435785058927
46,1.65323171802509,0.0747643592568308,0.0020182758988645
50,1.79699099785336,-0.339255534945068,0.00891545937271887
54,1.94075027768163,-0.490007593594291,0.00821729130058937
58,2.0845095575099,-0.200575247336725,0.0441993570096971
62,2.22826883733817,0.252113242968674,0.0149249611512254
66,2.37202811716644,0.488001128012377,0.0183920754545417
70,2.51578739699471,0.322739006469151,0.016429426082805
74,2.65954667682297,-0.0881824074793899,0.00838698133229433
78,2.80330595665124,-0.347077879115467,0.0203529314960755
82,2.94706523647951,-0.306604728015546,0.0388764035293613
86,3.09082451630778,-0.0275814048800049,0.0177373700410338
90,3.23458379613605,0.296588911881367,0.0142986881479998
94,3.37834307596432,0.271886752164059,0.0291168175806708
98,3.52210235579259,0.053182633439092,0.0357930549722451
102,3.66586163562086,-0.147245936561177,0.0176255346037749
106,3.80962091544913,-0.316553251314255,0.0243834839929099
110,3.9533801952774,-0.119724307853463,0.0390110342869552
114,4.09713947510566,0.0912655961782712,0.0199928791434865
118,4.24089875493393,0.253532078218032,0.0133438372454539
122,4.3846580347622,0.195293309088729,0.0090308297298541
126,4.52841731459047,-0.0581671685639713,0.0216244636503498
130,4.67217659441874,-0.135511666934936,0.00509253759588235
134,4.81593587424701,-0.225756299467283,0.0427430685667282
138,4.95969515407528,0.0223419881108874,0.0148455753924656
142,5.10345443390355,0.121368649258352,0.00478956287361006
146,5.24721371373182,0.189959941489416,0.00505323796488292
