tus,t_to_tF,M,Merr
0,0,-0.96364502020357,0.0122910888715727
6,0.203952195071049,-0.601319137712483,0.00373834131315853
14,0.475888455165782,0.572702525181443,0.00780781692102
22,0.747824715260514,0.947724140895252,0.00806099679866595
30,1.01976097535525,0.223895308148186,0.0245774654707182
38,1.29169723544998,-0.523228986184131,0.0125910077753981
46,1.56363349554471,-0.393273715535173,0.0587188124847527
54,1.83556975563944,0.228757535989692,0.00402902065347796
62,2.10750601573418,0.494200836817625,0.0374441275608716
70,2.37944227582891,0.102310539687164,0.025891628045088
78,2.65137853592364,-0.236738649891904,0.00616547972193406
86,2.92331479601837,-0.100586094103429,0.0139815917682259
94,3.19525105611311,0.177229044196597,0.00341849665556512
102,3.46718731620784,0.241067010323301,0.0059286302475689
110,3.73912357630257,0.0931054848524779,0.00845406740509982
118,4.0110598363973,-0.0918883073721729,0.0296782661846241
126,4.28299609649204,-0.0693595550565858,0.0217954524924832
134,4.55493235658677,0.143053823197169,0.0191434869580653
142,4.8268686166815,0.147463818219312,0.0293394097723232
150,5.09880487677623,0.029588194019404,0.0833973047782351
158,5.37074113687097,-0.0545805288846179,0.0143309290937067
166,5.6426773969657,-0.0357609570078322,0.00807866454897536
174,5.91461365706043,0.0971821046550324,0.019701805110223
182,6.18654991715516,0.151778766449288,0.0118324407454541
190,6.4584861772499,-0.0276368735430652,0.0392006804116497
198,6.73042243734463,-0.016401323418296,0.0052454311081235
206,7.00235869743936,-0.00701787819766773,0.0436370389260921
214,7.27429495753409,0.0215538108909353,0.00514807638190768
222,7.54623121762883,0.0102821321875139,0.0291799411597029
230,7.81816747772356,0.00799457376588356,0.0181184760158053
238,8.09010373781829,0.0113818356443217,0.0252355472491424
246,8.36203999791302,0.00828878902219374,0.0319053175448656
